Participant ID,Condition,Key Pressed,Press Time (s),Release Time (s),Hold Time (s),Flight Time (s),Word Completion Time (s),Typing Speed (Keys/sec),Error Rate (%)
9,1,u,1742184460,1742184460,0.0648,0.3347,16.9405,2.66,6.67
9,1,l,1742184461,1742184461,0.1085,1.1051,16.9405,2.66,6.67
9,1,t,1742184461,1742184461,0.0765,0.2916,16.9405,2.66,6.67
9,1,r,1742184462,1742184462,0.0596,0.2316,16.9405,2.66,6.67
9,1,a,1742184462,1742184462,0.0828,0.2582,16.9405,2.66,6.67
9,1,m,1742184462,1742184462,0.0352,0.6713,16.9405,2.66,6.67
9,1,i,1742184463,1742184463,0.0981,0.2487,16.9405,2.66,6.67
9,1,c,1742184463,1742184463,0.0925,0.319,16.9405,2.66,6.67
9,1,r,1742184463,1742184463,0.0856,0.4285,16.9405,2.66,6.67
9,1,o,1742184463,1742184463,0.0832,0.2716,16.9405,2.66,6.67
9,1,s,1742184463,1742184464,0.0918,0.2891,16.9405,2.66,6.67
9,1,c,1742184464,1742184464,0.1029,0.5968,16.9405,2.66,6.67
9,1,o,1742184464,1742184464,0.0749,0.4501,16.9405,2.66,6.67
9,1,p,1742184465,1742184465,0.0713,0.5022,16.9405,2.66,6.67
9,1,i,1742184465,1742184465,0.0867,0.245,16.9405,2.66,6.67
9,1,c,1742184465,1742184465,0.1009,0.4163,16.9405,2.66,6.67
9,1,s,1742184465,1742184465,0.0836,0.2321,16.9405,2.66,6.67
9,1,i,1742184466,1742184466,0.0749,0.8019,16.9405,2.66,6.67
9,1,l,1742184466,1742184466,0.0977,0.2772,16.9405,2.66,6.67
9,1,i,1742184467,1742184467,0.0906,0.3044,16.9405,2.66,6.67
9,1,c,1742184468,1742184468,0.0867,1.7482,16.9405,2.66,6.67
9,1,o,1742184468,1742184468,0.0909,0.2085,16.9405,2.66,6.67
9,1,v,1742184469,1742184469,0.1051,0.4586,16.9405,2.66,6.67
9,1,o,1742184469,1742184469,0.0655,0.1999,16.9405,2.66,6.67
9,1,l,1742184469,1742184469,0.0766,0.4163,16.9405,2.66,6.67
9,1,c,1742184470,1742184470,0.0714,1.0805,16.9405,2.66,6.67
9,1,a,1742184470,1742184470,0.0962,0.2188,16.9405,2.66,6.67
9,1,n,1742184470,1742184471,0.0862,0.3272,16.9405,2.66,6.67
9,1,o,1742184471,1742184471,0.0873,0.448,16.9405,2.66,6.67
9,1,c,1742184471,1742184471,0.0614,0.6537,16.9405,2.66,6.67
9,1,o,1742184472,1742184472,0.0683,0.3108,16.9405,2.66,6.67
9,1,n,1742184472,1742184473,0.1261,0.8742,16.9405,2.66,6.67
9,1,i,1742184473,1742184473,0.0979,0.7044,16.9405,2.66,6.67
9,1,o,1742184473,1742184473,0.1144,0.2501,16.9405,2.66,6.67
9,1,u,1742184474,1742184474,0.0818,0.863,16.9405,2.66,6.67
9,1,s,1742184474,1742184474,0.0991,0.2789,16.9405,2.66,6.67
9,1,p,1742184490,1742184491,0.0774,,30.4209,1.48,88.89
9,1,n,1742184491,1742184491,0.0891,0.3797,30.4209,1.48,88.89
9,1,e,1742184491,1742184491,0.0972,0.3047,30.4209,1.48,88.89
9,1,u,1742184491,1742184491,0.0938,0.2351,30.4209,1.48,88.89
9,1,o,1742184493,1742184493,0.09,1.8614,30.4209,1.48,88.89
9,1,n,1742184495,1742184495,0.0604,2.5943,30.4209,1.48,88.89
9,1,o,1742184496,1742184496,0.0789,0.2472,30.4209,1.48,88.89
9,1,u,1742184496,1742184496,0.098,0.3134,30.4209,1.48,88.89
9,1,l,1742184497,1742184498,0.1023,1.7742,30.4209,1.48,88.89
9,1,t,1742184498,1742184498,0.0661,0.8522,30.4209,1.48,88.89
9,1,r,1742184498,1742184498,0.0567,0.2128,30.4209,1.48,88.89
9,1,a,1742184499,1742184499,0.0726,0.31,30.4209,1.48,88.89
9,1,m,1742184499,1742184499,0.1075,0.3887,30.4209,1.48,88.89
9,1,i,1742184499,1742184499,0.094,0.2809,30.4209,1.48,88.89
9,1,c,1742184500,1742184500,0.1229,0.5285,30.4209,1.48,88.89
9,1,r,1742184500,1742184500,0.0637,0.4836,30.4209,1.48,88.89
9,1,o,1742184500,1742184500,0.1311,0.3949,30.4209,1.48,88.89
9,1,s,1742184500,1742184501,0.0977,0.3026,30.4209,1.48,88.89
9,1,c,1742184501,1742184501,0.0898,0.5966,30.4209,1.48,88.89
9,1,o,1742184502,1742184502,0.1005,0.6885,30.4209,1.48,88.89
9,1,p,1742184502,1742184502,0.0674,0.4656,30.4209,1.48,88.89
9,1,i,1742184502,1742184502,0.0951,0.2396,30.4209,1.48,88.89
9,1,c,1742184502,1742184502,0.0934,0.1908,30.4209,1.48,88.89
9,1,s,1742184502,1742184502,0.112,0.2134,30.4209,1.48,88.89
9,1,i,1742184503,1742184503,0.0716,0.5281,30.4209,1.48,88.89
9,1,l,1742184503,1742184503,0.104,0.3987,30.4209,1.48,88.89
9,1,i,1742184503,1742184503,0.1183,0.3875,30.4209,1.48,88.89
9,1,c,1742184504,1742184504,0.1074,0.5878,30.4209,1.48,88.89
9,1,o,1742184504,1742184504,0.1007,0.2228,30.4209,1.48,88.89
9,1,v,1742184504,1742184504,0.082,0.2422,30.4209,1.48,88.89
9,1,o,1742184504,1742184504,0.052,0.2054,30.4209,1.48,88.89
9,1,l,1742184505,1742184505,0.1358,0.7203,30.4209,1.48,88.89
9,1,c,1742184506,1742184506,0.0838,0.9339,30.4209,1.48,88.89
9,1,a,1742184506,1742184506,0.0702,0.2628,30.4209,1.48,88.89
9,1,n,1742184509,1742184509,0.0777,2.9596,30.4209,1.48,88.89
9,1,o,1742184509,1742184509,0.0872,0.2999,30.4209,1.48,88.89
9,1,c,1742184509,1742184509,0.1181,0.436,30.4209,1.48,88.89
9,1,o,1742184509,1742184509,0.0849,0.2088,30.4209,1.48,88.89
9,1,n,1742184510,1742184510,0.0874,0.2413,30.4209,1.48,88.89
9,1,i,1742184510,1742184510,0.1433,0.8732,30.4209,1.48,88.89
9,1,o,1742184511,1742184511,0.1071,0.9085,30.4209,1.48,88.89
9,1,s,1742184511,1742184511,0.0683,0.2786,30.4209,1.48,88.89
9,1,i,1742184511,1742184511,0.0816,0.1758,30.4209,1.48,88.89
9,1,s,1742184511,1742184512,0.0819,0.1692,30.4209,1.48,88.89
10,0,p,1742184558,1742184558,0.1548,0.1548,16.2113,2.78,22.22
10,0,n,1742184558,1742184558,0.1096,0.2163,16.2113,2.78,22.22
10,0,e,1742184558,1742184559,0.0731,0.2941,16.2113,2.78,22.22
10,0,u,1742184559,1742184559,0.081,0.3527,16.2113,2.78,22.22
10,0,m,1742184559,1742184559,0.1647,0.1647,16.2113,2.78,22.22
10,0,o,1742184559,1742184559,0.1749,0.2688,16.2113,2.78,22.22
10,0,n,1742184559,1742184560,0.1611,0.4674,16.2113,2.78,22.22
10,0,o,1742184560,1742184560,0.1157,0.2793,16.2113,2.78,22.22
10,0,u,1742184560,1742184560,0.1134,0.3705,16.2113,2.78,22.22
10,0,l,1742184560,1742184560,0.1114,0.3824,16.2113,2.78,22.22
10,0,t,1742184560,1742184560,0.1044,0.3549,16.2113,2.78,22.22
10,0,r,1742184560,1742184561,0.1864,0.1864,16.2113,2.78,22.22
10,0,a,1742184561,1742184561,0.1205,0.2554,16.2113,2.78,22.22
10,0,m,1742184561,1742184561,0.1508,0.1508,16.2113,2.78,22.22
10,0,i,1742184561,1742184561,0.108,0.2301,16.2113,2.78,22.22
10,0,c,1742184561,1742184561,0.1032,0.3744,16.2113,2.78,22.22
10,0,r,1742184561,1742184562,0.1055,0.3122,16.2113,2.78,22.22
10,0,o,1742184562,1742184562,0.0855,0.2269,16.2113,2.78,22.22
10,0,s,1742184562,1742184562,0.0909,0.2747,16.2113,2.78,22.22
10,0,c,1742184562,1742184562,0.1148,0.3068,16.2113,2.78,22.22
10,0,o,1742184562,1742184562,0.2652,0.4603,16.2113,2.78,22.22
10,0,p,1742184562,1742184563,0.1825,0.4575,16.2113,2.78,22.22
10,0,i,1742184563,1742184563,0.0748,0.3551,16.2113,2.78,22.22
10,0,s,1742184566,1742184566,0.1511,3.8082,16.2113,2.78,22.22
10,0,i,1742184567,1742184567,0.1006,0.2788,16.2113,2.78,22.22
10,0,l,1742184567,1742184567,0.1096,0.3358,16.2113,2.78,22.22
10,0,i,1742184567,1742184567,0.0789,0.6153,16.2113,2.78,22.22
10,0,c,1742184568,1742184568,0.1218,0.649,16.2113,2.78,22.22
10,0,o,1742184568,1742184568,0.0807,0.2048,16.2113,2.78,22.22
10,0,v,1742184568,1742184568,0.127,0.127,16.2113,2.78,22.22
10,0,o,1742184568,1742184568,0.0872,0.1946,16.2113,2.78,22.22
10,0,l,1742184568,1742184569,0.1097,0.3249,16.2113,2.78,22.22
10,0,o,1742184569,1742184569,0.1157,0.3099,16.2113,2.78,22.22
10,0,c,1742184570,1742184571,0.1523,1.9652,16.2113,2.78,22.22
10,0,a,1742184571,1742184571,0.1175,0.2723,16.2113,2.78,22.22
10,0,n,1742184571,1742184571,0.121,0.121,16.2113,2.78,22.22
10,0,o,1742184571,1742184571,0.0912,0.186,16.2113,2.78,22.22
10,0,c,1742184572,1742184573,0.0976,1.6954,16.2113,2.78,22.22
10,0,o,1742184573,1742184573,0.0997,0.8989,16.2113,2.78,22.22
10,0,n,1742184574,1742184574,0.1753,0.1753,16.2113,2.78,22.22
10,0,i,1742184574,1742184574,0.1988,0.1988,16.2113,2.78,22.22
10,0,o,1742184574,1742184574,0.1131,0.2633,16.2113,2.78,22.22
10,0,s,1742184574,1742184574,0.1216,0.3503,16.2113,2.78,22.22
10,0,i,1742184574,1742184574,0.077,0.203,16.2113,2.78,22.22
10,0,p,1742184585,1742184585,0.0755,,17.3284,2.6,0
10,0,n,1742184586,1742184586,0.0737,0.3343,17.3284,2.6,0
10,0,e,1742184586,1742184586,0.0788,0.3401,17.3284,2.6,0
10,0,u,1742184586,1742184586,0.1019,0.2971,17.3284,2.6,0
10,0,m,1742184587,1742184587,0.1824,0.1824,17.3284,2.6,0
10,0,o,1742184587,1742184588,0.1206,0.2428,17.3284,2.6,0
10,0,n,1742184588,1742184588,0.1682,0.4249,17.3284,2.6,0
10,0,o,1742184588,1742184588,0.2061,0.2061,17.3284,2.6,0
10,0,u,1742184588,1742184588,0.0958,0.2565,17.3284,2.6,0
10,0,l,1742184589,1742184589,0.0914,0.783,17.3284,2.6,0
10,0,t,1742184589,1742184589,0.1338,0.1338,17.3284,2.6,0
10,0,r,1742184589,1742184589,0.2464,0.3539,17.3284,2.6,0
10,0,a,1742184589,1742184589,0.1328,0.398,17.3284,2.6,0
10,0,m,1742184590,1742184590,0.1524,0.1524,17.3284,2.6,0
10,0,i,1742184590,1742184590,0.1317,0.2271,17.3284,2.6,0
10,0,c,1742184590,1742184590,0.1281,0.4266,17.3284,2.6,0
10,0,r,1742184591,1742184591,0.11,0.3972,17.3284,2.6,0
10,0,o,1742184591,1742184591,0.1137,0.3545,17.3284,2.6,0
10,0,s,1742184592,1742184592,0.1067,0.7869,17.3284,2.6,0
10,0,c,1742184592,1742184592,0.1111,0.3922,17.3284,2.6,0
10,0,o,1742184592,1742184592,0.1068,0.3331,17.3284,2.6,0
10,0,p,1742184592,1742184592,0.0692,0.2995,17.3284,2.6,0
10,0,i,1742184592,1742184593,0.062,0.2801,17.3284,2.6,0
10,0,c,1742184593,1742184593,0.1312,0.4482,17.3284,2.6,0
10,0,s,1742184594,1742184594,0.1237,1.1601,17.3284,2.6,0
10,0,i,1742184594,1742184594,0.1126,0.2744,17.3284,2.6,0
10,0,l,1742184594,1742184594,0.1359,0.4041,17.3284,2.6,0
10,0,i,1742184595,1742184595,0.0887,0.3793,17.3284,2.6,0
10,0,c,1742184595,1742184595,0.1271,0.3945,17.3284,2.6,0
10,0,o,1742184595,1742184595,0.1085,0.2875,17.3284,2.6,0
10,0,v,1742184596,1742184596,0.112,0.7009,17.3284,2.6,0
10,0,o,1742184596,1742184596,0.1392,0.3351,17.3284,2.6,0
10,0,l,1742184596,1742184596,0.1186,0.3863,17.3284,2.6,0
10,0,c,1742184596,1742184597,0.1467,0.4703,17.3284,2.6,0
10,0,a,1742184597,1742184597,0.1178,0.3159,17.3284,2.6,0
10,0,n,1742184597,1742184597,0.1721,0.1721,17.3284,2.6,0
10,0,o,1742184597,1742184597,0.1353,0.2428,17.3284,2.6,0
10,0,c,1742184598,1742184598,0.1248,1.2341,17.3284,2.6,0
10,0,o,1742184598,1742184599,0.4604,0.739,17.3284,2.6,0
10,0,n,1742184601,1742184601,0.2314,0.2314,17.3284,2.6,0
10,0,i,1742184601,1742184601,0.2863,0.2863,17.3284,2.6,0
10,0,o,1742184601,1742184601,0.193,0.3871,17.3284,2.6,0
10,0,s,1742184602,1742184602,0.1132,1.3387,17.3284,2.6,0
10,0,i,1742184602,1742184602,0.0843,0.278,17.3284,2.6,0
10,1,p,1742184616,1742184616,0.106,,14.9784,3,68.89
10,1,e,1742184617,1742184617,0.1012,0.3357,14.9784,3,68.89
10,1,n,1742184617,1742184617,0.129,0.3871,14.9784,3,68.89
10,1,u,1742184620,1742184620,0.084,2.8797,14.9784,3,68.89
10,1,m,1742184620,1742184620,0.1669,0.1669,14.9784,3,68.89
10,1,o,1742184620,1742184620,0.0971,0.2508,14.9784,3,68.89
10,1,n,1742184620,1742184620,0.1456,0.2967,14.9784,3,68.89
10,1,o,1742184620,1742184621,0.1836,0.1836,14.9784,3,68.89
10,1,u,1742184621,1742184621,0.0991,0.2388,14.9784,3,68.89
10,1,l,1742184621,1742184621,0.0774,0.35,14.9784,3,68.89
10,1,t,1742184621,1742184621,0.1366,0.1366,14.9784,3,68.89
10,1,r,1742184621,1742184621,0.2042,0.2042,14.9784,3,68.89
10,1,a,1742184621,1742184622,0.1169,0.3065,14.9784,3,68.89
10,1,m,1742184622,1742184622,0.1502,0.1502,14.9784,3,68.89
10,1,i,1742184622,1742184622,0.1393,0.2171,14.9784,3,68.89
10,1,c,1742184622,1742184622,0.1176,0.3185,14.9784,3,68.89
10,1,o,1742184622,1742184622,0.09,0.2304,14.9784,3,68.89
10,1,s,1742184622,1742184623,0.0916,0.391,14.9784,3,68.89
10,1,c,1742184623,1742184623,0.1077,0.3678,14.9784,3,68.89
10,1,o,1742184623,1742184623,0.2106,0.6054,14.9784,3,68.89
10,1,p,1742184623,1742184624,0.1146,0.364,14.9784,3,68.89
10,1,i,1742184624,1742184624,0.0943,0.3094,14.9784,3,68.89
10,1,c,1742184624,1742184624,0.1116,0.296,14.9784,3,68.89
10,1,s,1742184624,1742184624,0.0997,0.6041,14.9784,3,68.89
10,1,i,1742184625,1742184625,0.1408,0.3683,14.9784,3,68.89
10,1,l,1742184625,1742184625,0.1262,0.423,14.9784,3,68.89
10,1,i,1742184625,1742184625,0.0843,0.338,14.9784,3,68.89
10,1,c,1742184625,1742184625,0.1121,0.3244,14.9784,3,68.89
10,1,o,1742184625,1742184625,0.0676,0.196,14.9784,3,68.89
10,1,v,1742184626,1742184626,0.1304,0.3305,14.9784,3,68.89
10,1,o,1742184626,1742184626,0.0871,0.2262,14.9784,3,68.89
10,1,l,1742184626,1742184626,0.0567,0.2579,14.9784,3,68.89
10,1,c,1742184626,1742184626,0.1346,0.1346,14.9784,3,68.89
10,1,a,1742184626,1742184626,0.1073,0.1073,14.9784,3,68.89
10,1,n,1742184626,1742184626,0.1524,0.1524,14.9784,3,68.89
10,1,o,1742184626,1742184626,0.1001,0.2167,14.9784,3,68.89
10,1,c,1742184627,1742184627,0.137,0.6646,14.9784,3,68.89
10,1,o,1742184627,1742184627,0.1234,0.2702,14.9784,3,68.89
10,1,n,1742184627,1742184627,0.1773,0.3105,14.9784,3,68.89
10,1,i,1742184627,1742184628,0.183,0.183,14.9784,3,68.89
10,1,o,1742184628,1742184628,0.0938,0.245,14.9784,3,68.89
10,1,s,1742184628,1742184628,0.1266,0.3922,14.9784,3,68.89
10,1,i,1742184628,1742184628,0.0814,0.2121,14.9784,3,68.89
10,1,s,1742184628,1742184628,0.0974,0.2023,14.9784,3,68.89
10,1,p,1742184641,1742184641,0.0996,,14.4949,3.1,11.11
10,1,n,1742184641,1742184642,0.1069,0.3175,14.4949,3.1,11.11
10,1,e,1742184642,1742184642,0.0962,0.353,14.4949,3.1,11.11
10,1,u,1742184642,1742184642,0.139,0.2926,14.4949,3.1,11.11
10,1,m,1742184642,1742184642,0.1654,0.1654,14.4949,3.1,11.11
10,1,o,1742184642,1742184643,0.1679,0.313,14.4949,3.1,11.11
10,1,n,1742184643,1742184643,0.1433,0.3671,14.4949,3.1,11.11
10,1,o,1742184643,1742184643,0.2076,0.2076,14.4949,3.1,11.11
10,1,u,1742184643,1742184643,0.1075,0.2665,14.4949,3.1,11.11
10,1,l,1742184643,1742184643,0.1199,0.4063,14.4949,3.1,11.11
10,1,t,1742184643,1742184644,0.101,0.101,14.4949,3.1,11.11
10,1,r,1742184644,1742184644,0.2176,0.2176,14.4949,3.1,11.11
10,1,a,1742184644,1742184644,0.0916,0.2772,14.4949,3.1,11.11
10,1,m,1742184644,1742184644,0.1468,0.1468,14.4949,3.1,11.11
10,1,i,1742184644,1742184644,0.0695,0.207,14.4949,3.1,11.11
10,1,c,1742184644,1742184644,0.1241,0.3135,14.4949,3.1,11.11
10,1,r,1742184644,1742184645,0.0842,0.2542,14.4949,3.1,11.11
10,1,o,1742184645,1742184645,0.1175,0.4436,14.4949,3.1,11.11
10,1,s,1742184647,1742184647,0.1293,2.4077,14.4949,3.1,11.11
10,1,c,1742184647,1742184647,0.1624,0.3417,14.4949,3.1,11.11
10,1,o,1742184648,1742184648,0.2647,0.5397,14.4949,3.1,11.11
10,1,p,1742184649,1742184649,0.1972,0.1972,14.4949,3.1,11.11
10,1,i,1742184649,1742184649,0.0985,0.2804,14.4949,3.1,11.11
10,1,c,1742184649,1742184649,0.1354,0.3845,14.4949,3.1,11.11
10,1,s,1742184650,1742184650,0.0932,0.3055,14.4949,3.1,11.11
10,1,i,1742184650,1742184650,0.0939,0.8116,14.4949,3.1,11.11
10,1,l,1742184651,1742184651,0.1481,0.4265,14.4949,3.1,11.11
10,1,i,1742184651,1742184651,0.111,0.4084,14.4949,3.1,11.11
10,1,c,1742184651,1742184651,0.1203,0.1203,14.4949,3.1,11.11
10,1,o,1742184651,1742184651,0.1243,0.2283,14.4949,3.1,11.11
10,1,v,1742184652,1742184652,0.1035,0.5634,14.4949,3.1,11.11
10,1,o,1742184652,1742184652,0.0993,0.238,14.4949,3.1,11.11
10,1,l,1742184652,1742184652,0.0628,0.2656,14.4949,3.1,11.11
10,1,c,1742184652,1742184652,0.1672,0.1672,14.4949,3.1,11.11
10,1,a,1742184652,1742184652,0.093,0.2222,14.4949,3.1,11.11
10,1,n,1742184652,1742184653,0.14,0.14,14.4949,3.1,11.11
10,1,o,1742184653,1742184653,0.116,0.19,14.4949,3.1,11.11
10,1,c,1742184653,1742184653,0.1013,0.5962,14.4949,3.1,11.11
10,1,o,1742184653,1742184653,0.1001,0.2072,14.4949,3.1,11.11
10,1,n,1742184653,1742184653,0.0967,0.3253,14.4949,3.1,11.11
10,1,n,1742184654,1742184654,0.0395,0.2123,14.4949,3.1,11.11
10,1,i,1742184655,1742184655,0.1438,0.1438,14.4949,3.1,11.11
10,1,o,1742184655,1742184655,0.0921,0.2061,14.4949,3.1,11.11
10,1,s,1742184655,1742184656,0.0998,0.2844,14.4949,3.1,11.11
11,0,p,1742184718,1742184718,0.0784,,17.3686,2.59,24.44
11,0,n,1742184718,1742184718,0.0952,0.5667,17.3686,2.59,24.44
11,0,e,1742184719,1742184719,0.1139,0.4039,17.3686,2.59,24.44
11,0,u,1742184719,1742184719,0.0926,0.3326,17.3686,2.59,24.44
11,0,m,1742184719,1742184719,0.0986,0.6053,17.3686,2.59,24.44
11,0,o,1742184720,1742184720,0.1047,0.6764,17.3686,2.59,24.44
11,0,n,1742184720,1742184720,0.061,0.5151,17.3686,2.59,24.44
11,0,o,1742184721,1742184721,0.1173,0.7708,17.3686,2.59,24.44
11,0,u,1742184721,1742184721,0.067,0.3402,17.3686,2.59,24.44
11,0,l,1742184722,1742184722,0.0975,0.4345,17.3686,2.59,24.44
11,0,t,1742184722,1742184722,0.0973,0.3796,17.3686,2.59,24.44
11,0,r,1742184722,1742184722,0.1027,0.3386,17.3686,2.59,24.44
11,0,a,1742184723,1742184723,0.0893,0.9895,17.3686,2.59,24.44
11,0,m,1742184723,1742184723,0.0742,0.3078,17.3686,2.59,24.44
11,0,i,1742184723,1742184724,0.0718,0.3498,17.3686,2.59,24.44
11,0,c,1742184724,1742184724,0.1129,0.3314,17.3686,2.59,24.44
11,0,r,1742184724,1742184724,0.1272,0.6178,17.3686,2.59,24.44
11,0,o,1742184724,1742184725,0.0731,0.3088,17.3686,2.59,24.44
11,0,s,1742184725,1742184725,0.11,0.3056,17.3686,2.59,24.44
11,0,c,1742184725,1742184725,0.0954,0.3912,17.3686,2.59,24.44
11,0,o,1742184725,1742184725,0.0757,0.2366,17.3686,2.59,24.44
11,0,p,1742184725,1742184725,0.0912,0.3182,17.3686,2.59,24.44
11,0,i,1742184726,1742184726,0.0717,0.3417,17.3686,2.59,24.44
11,0,c,1742184726,1742184726,0.0802,0.4335,17.3686,2.59,24.44
11,0,s,1742184726,1742184727,0.0905,0.5929,17.3686,2.59,24.44
11,0,i,1742184727,1742184727,0.0691,0.5143,17.3686,2.59,24.44
11,0,l,1742184727,1742184727,0.0924,0.316,17.3686,2.59,24.44
11,0,i,1742184727,1742184727,0.0755,0.3469,17.3686,2.59,24.44
11,0,c,1742184728,1742184728,0.0894,0.3556,17.3686,2.59,24.44
11,0,o,1742184728,1742184728,0.0905,0.2333,17.3686,2.59,24.44
11,0,v,1742184728,1742184728,0.0616,0.3128,17.3686,2.59,24.44
11,0,o,1742184728,1742184728,0.0786,0.2273,17.3686,2.59,24.44
11,0,l,1742184729,1742184729,0.1122,0.417,17.3686,2.59,24.44
11,0,c,1742184729,1742184729,0.1043,0.3869,17.3686,2.59,24.44
11,0,s,1742184729,1742184729,0.0093,0.3404,17.3686,2.59,24.44
11,0,a,1742184733,1742184733,0.0987,3.5957,17.3686,2.59,24.44
11,0,n,1742184733,1742184733,0.0544,0.2384,17.3686,2.59,24.44
11,0,o,1742184733,1742184733,0.0771,0.2963,17.3686,2.59,24.44
11,0,c,1742184734,1742184734,0.0811,0.9245,17.3686,2.59,24.44
11,0,o,1742184734,1742184734,0.058,0.2256,17.3686,2.59,24.44
11,0,n,1742184734,1742184734,0.0646,0.2538,17.3686,2.59,24.44
11,0,i,1742184734,1742184735,0.1023,0.2984,17.3686,2.59,24.44
11,0,o,1742184735,1742184735,0.0964,0.3777,17.3686,2.59,24.44
11,0,s,1742184735,1742184735,0.0726,0.3248,17.3686,2.59,24.44
11,0,p,1742184748,1742184748,0.085,,22.0144,2.04,60
11,0,n,1742184749,1742184749,0.0844,0.578,22.0144,2.04,60
11,0,e,1742184749,1742184749,0.0909,0.4354,22.0144,2.04,60
11,0,u,1742184749,1742184749,0.1084,0.3046,22.0144,2.04,60
11,0,m,1742184750,1742184750,0.0832,1.0149,22.0144,2.04,60
11,0,o,1742184750,1742184751,0.0828,0.4352,22.0144,2.04,60
11,0,n,1742184751,1742184751,0.0882,0.6452,22.0144,2.04,60
11,0,o,1742184751,1742184751,0.099,0.3662,22.0144,2.04,60
11,0,u,1742184753,1742184753,0.113,2.0216,22.0144,2.04,60
11,0,l,1742184755,1742184755,0.0715,2.0182,22.0144,2.04,60
11,0,t,1742184756,1742184756,0.0829,1.1954,22.0144,2.04,60
11,0,r,1742184756,1742184757,0.0848,0.2913,22.0144,2.04,60
11,0,a,1742184757,1742184757,0.1453,0.473,22.0144,2.04,60
11,0,m,1742184757,1742184757,0.0727,0.4793,22.0144,2.04,60
11,0,i,1742184757,1742184757,0.0232,0.0404,22.0144,2.04,60
11,0,o,1742184757,1742184758,0.0582,0.0582,22.0144,2.04,60
11,0,i,1742184760,1742184760,0.0859,2.5431,22.0144,2.04,60
11,0,c,1742184760,1742184760,0.1192,0.4135,22.0144,2.04,60
11,0,r,1742184761,1742184761,0.0864,0.5367,22.0144,2.04,60
11,0,o,1742184761,1742184761,0.0761,0.2402,22.0144,2.04,60
11,0,s,1742184761,1742184761,0.101,0.2834,22.0144,2.04,60
11,0,c,1742184761,1742184761,0.0899,0.4507,22.0144,2.04,60
11,0,o,1742184762,1742184762,0.0651,0.2453,22.0144,2.04,60
11,0,p,1742184763,1742184763,0.105,1.2749,22.0144,2.04,60
11,0,i,1742184763,1742184763,0.0821,0.771,22.0144,2.04,60
11,0,c,1742184764,1742184764,0.0837,0.2763,22.0144,2.04,60
11,0,s,1742184764,1742184764,0.0921,0.3824,22.0144,2.04,60
11,0,i,1742184764,1742184764,0.0669,0.44,22.0144,2.04,60
11,0,l,1742184764,1742184765,0.0808,0.2957,22.0144,2.04,60
11,0,i,1742184765,1742184765,0.0862,0.5763,22.0144,2.04,60
11,0,c,1742184765,1742184765,0.0882,0.3411,22.0144,2.04,60
11,0,o,1742184765,1742184765,0.0835,0.2283,22.0144,2.04,60
11,0,v,1742184766,1742184766,0.0784,0.3037,22.0144,2.04,60
11,0,o,1742184766,1742184766,0.0704,0.1994,22.0144,2.04,60
11,0,l,1742184766,1742184766,0.0941,0.4978,22.0144,2.04,60
11,0,c,1742184766,1742184767,0.0824,0.4364,22.0144,2.04,60
11,0,a,1742184767,1742184767,0.1283,0.7805,22.0144,2.04,60
11,0,n,1742184768,1742184768,0.0746,0.4724,22.0144,2.04,60
11,0,o,1742184768,1742184768,0.1309,0.5511,22.0144,2.04,60
11,0,c,1742184768,1742184768,0.0784,0.4394,22.0144,2.04,60
11,0,o,1742184769,1742184769,0.0997,1.0514,22.0144,2.04,60
11,0,n,1742184770,1742184770,0.0732,0.3701,22.0144,2.04,60
11,0,i,1742184770,1742184770,0.0676,0.2913,22.0144,2.04,60
11,0,o,1742184770,1742184770,0.0781,0.2486,22.0144,2.04,60
11,1,p,1742184786,1742184786,0.1248,,24.134,1.86,75.56
11,1,n,1742184787,1742184787,0.0685,0.5096,24.134,1.86,75.56
11,1,e,1742184787,1742184787,0.0929,0.7698,24.134,1.86,75.56
11,1,u,1742184788,1742184788,0.0865,0.5075,24.134,1.86,75.56
11,1,m,1742184789,1742184789,0.1072,0.8899,24.134,1.86,75.56
11,1,o,1742184789,1742184789,0.1098,0.6741,24.134,1.86,75.56
11,1,n,1742184800,1742184800,0.0928,11.1571,24.134,1.86,75.56
11,1,o,1742184800,1742184801,0.094,0.3927,24.134,1.86,75.56
11,1,u,1742184801,1742184801,0.0705,0.3032,24.134,1.86,75.56
11,1,l,1742184801,1742184801,0.056,0.4382,24.134,1.86,75.56
11,1,y,1742184804,1742184805,0.0756,3.4159,24.134,1.86,75.56
11,1,t,1742184806,1742184806,0.1563,1.989,24.134,1.86,75.56
11,1,r,1742184807,1742184807,0.1509,0.4159,24.134,1.86,75.56
11,1,a,1742184807,1742184807,0.1642,0.497,24.134,1.86,75.56
11,1,c,1742184807,1742184807,0.1346,0.5779,24.134,1.86,75.56
11,1,i,1742184808,1742184808,0.0802,0.3253,24.134,1.86,75.56
11,1,t,1742184808,1742184808,0.1068,0.1068,24.134,1.86,75.56
11,1,l,1742184808,1742184808,0.0934,0.1109,24.134,1.86,75.56
11,1,i,1742184808,1742184808,0.078,0.078,24.134,1.86,75.56
11,1,s,1742184808,1742184808,0.0916,0.1586,24.134,1.86,75.56
11,1,h,1742184808,1742184808,0.0629,0.1713,24.134,1.86,75.56
11,1,f,1742184808,1742184808,0.1006,0.2561,24.134,1.86,75.56
11,1,",",1742184808,1742184808,0.0123,0.0173,24.134,1.86,75.56
